/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/stackoverflow_filtered/5266856_0.java_method#1#17,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/eclipse_SDK/eclipse_SDK-4.3/src/src/javax/servlet/http/HttpServlet.java_doOptions#99#166,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/apache-tomcat-7.0.2/apache-tomcat-7.0.2-src/java/javax/servlet/http/HttpServlet.java_doOptions#99#168
/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/stackoverflow_filtered/10777586_0.java_method#1#17,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/weka-3-7-9/main/java/weka/core/Instances.java_main#1062#1132
/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/stackoverflow_filtered/6926848_0.java_method#1#18,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/eclipse_SDK/eclipse_SDK-4.3/src/src/org/apache/http/client/utils/URLEncodedUtils.java_parse#73#90
/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/stackoverflow_filtered/23782959_0.java_method#1#23,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/Compiere_330_Source/release_330/base/src/org/compiere/process/RegisterSystem.java_doIt#22#118
/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/stackoverflow_filtered/3788516_0.java_method#1#12,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/hibernate-release-4/hibernate-release-4.2.2.Final/project/documentation/src/main/docbook/devguide/en-US/extras/flush_and_clear_session.java_method#1#12
/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/stackoverflow_filtered/18970685_0.java_method#1#10,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/lucene-4.3.0/lucene-4.3.0/core/src/java/org/apache/lucene/store/FSDirectory.java_open#35#44,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/eclipse_SDK/eclipse_SDK-4.3/src/src/org/apache/lucene/store/FSDirectory.java_open#36#45
/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/stackoverflow_filtered/2398335_0.java_method#1#16,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/hibernate-release-4/hibernate-release-4.2.2.Final/project/documentation/src/main/docbook/devguide/en-US/extras/using_scroll.java_method#1#16
/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/stackoverflow_filtered/14845581_1.java_method#1#11,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapreduce/JobSubmissionFiles.java_getStagingDir#36#62
/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/stackoverflow_filtered/20458485_0.java_method#1#12,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/hibernate-release-4/hibernate-release-4.2.2.Final/project/documentation/src/main/docbook/devguide/en-US/extras/flush_and_clear_session.java_method#1#12
/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/stackoverflow_filtered/11861598_0.java_method#1#19,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/eclipse_SDK/eclipse_SDK-4.3/src/src/org/eclipse/jface/wizard/WizardDialog.java_createPreviousAndNextButtons#377#408
/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/stackoverflow_filtered/25505852_2.java_method#1#28,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/Vuze_4812_source/org/gudy/azureus2/core3/util/BEncoder.java_intToBytes#477#507
/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/stackoverflow_filtered/12106623_0.java_method#1#16,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/apache-log4j-1.2.16/apache-log4j-1.2.16/src/main/java/org/apache/log4j/WriterAppender.java_checkEntryConditions#45#61
/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/stackoverflow_filtered/15889119_0.java_method#1#17,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/jgrapht-0/jgrapht-0.8.1/src/org/jgrapht/experimental/touchgraph/TouchgraphConverter.java_convertToTouchGraph#6#35
/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/stackoverflow_filtered/2870786_0.java_method#1#11,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/apache-tomcat-7.0.2/apache-tomcat-7.0.2-src/java/org/apache/tomcat/util/http/fileupload/IOUtils.java_copyLarge#25#35,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/struts2-2.2.1-all/struts-2.2.1/src/xwork-core/src/main/java/com/opensymphony/xwork2/util/classloader/JarResourceStore.java_copy#33#43
/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/stackoverflow_filtered/24901004_0.java_method#1#17,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/Vuze_4812_source/org/gudy/azureus2/core3/util/ByteArrayHashMap.java_transfer#155#171
/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/stackoverflow_filtered/8713017_0.java_method#1#12,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/hadoop-1/hadoop-1.0.0/src/core/org/apache/hadoop/io/file/tfile/SimpleBufferedOutputStream.java_write#25#37
/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/stackoverflow_filtered/24963319_3.java_method#1#17,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/geotools-2/geotools-2.7-M3/modules/unsupported/swing/src/main/java/org/jdesktop/swingworker/SwingWorker.java_publish#63#79
/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/stackoverflow_filtered/11202699_0.java_method#1#12,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/jstock-1.0.7c/jstock/src/org/yccheok/jstock/gui/Utils.java_deleteDir#588#599,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/hsqldb-2/hsqldb-2.0.0/hsqldb/src/org/hsqldb/test/HsqldbTestCase.java_deleteDir#11#22,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/heritrix-1/heritrix-1.14.4/src/java/org/archive/util/FileUtils.java_deleteDir#223#234,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/db-derby-10/db-derby-10.6.1.0-src/java/testing/org/apache/derbyTesting/functionTests/tests/junitTests/compatibility/CompatibilityCombinations.java_deleteDir#813#824,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/c-jdbc-2/c-jdbc-2.0.2-src/src/org/objectweb/cjdbc/common/util/FileManagement.java_deleteDir#4#15,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/jstock-1.0.7c/jstock/src/org/yccheok/jstock/gui/Utils.java_deleteDir#501#515
/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/stackoverflow_filtered/554324_0.java_method#1#10,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/apache-tomcat-7.0.2/apache-tomcat-7.0.2-src/java/org/apache/tomcat/util/http/fileupload/IOUtils.java_copyLarge#25#35
/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/stackoverflow_filtered/20470045_1.java_method#1#12,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/hibernate-release-4/hibernate-release-4.2.2.Final/project/documentation/src/main/docbook/devguide/en-US/chapters/events/extras/AuditInterceptor.java_onFlushDirty#16#32,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/hibernate-release-4/hibernate-release-4.2.2.Final/project/documentation/src/main/docbook/devguide/en-US/chapters/events/extras/AuditInterceptor.java_onSave#43#58
/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/stackoverflow_filtered/6534233_0.java_method#1#11,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/apache-jmeter-2.9/apache-jmeter-2.9/src/core/org/apache/jmeter/util/XPathUtil.java_getValueForNode#144#154
/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/stackoverflow_filtered/3751463_0.java_method#1#18,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/spring-framework-3.0.5/spring-framework-3.0.5.RELEASE/projects/org.springframework.context/src/main/java/org/springframework/scheduling/config/ScheduledTasksBeanDefinitionParser.java_doParse#22#67
/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/stackoverflow_filtered/12879764_0.java_method#1#41,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/iReport-3/iReport-3.7.5-src/jasperreports-components/src/com/jaspersoft/ireport/components/spiderchart/SpiderChartIcon.java_getFasterScaledInstance#52#109,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/iReport-3/iReport-3.7.5-src/ireport-designer/src/com/jaspersoft/ireport/designer/templates/TemplateRenderer.java_getFasterScaledInstance#124#177
/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/stackoverflow_filtered/11741948_0.java_method#1#12,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/apache-log4j-1.2.16/apache-log4j-1.2.16/src/main/java/org/apache/log4j/lf5/util/StreamUtils.java_copy#12#23
/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/stackoverflow_filtered/23967852_0.java_method#1#20,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/main/java/org/hibernate/dialect/pagination/SQLServer2005LimitHandler.java_getProcessedSql#42#62
/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/stackoverflow_filtered/10135259_0.java_method#1#22,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/Compiere_330_Source/release_330/base/src/org/compiere/process/RegisterSystem.java_doIt#22#118
/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/stackoverflow_filtered/19340685_0.java_method#1#17,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/main/java/org/hibernate/internal/util/collections/BoundedConcurrentHashMap.java_replace#652#673
/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/stackoverflow_filtered/2113093_0.java_method#1#11,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/weka-3-7-9/main/java/weka/core/matrix/SingularValueDecomposition.java_getS#354#364,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/weka-3-7-9/main/java/weka/core/matrix/EigenvalueDecomposition.java_getD#657#672
/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/stackoverflow_filtered/12377779_0.java_method#1#37,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/netbeans-6.9.1-201007282301/kenai.ui/src/org/netbeans/modules/kenai/ui/treelist/TreeList.java_getToolTipText#124#159
/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/stackoverflow_filtered/10274267_0.java_method#1#12,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/hibernate-release-4/hibernate-release-4.2.2.Final/project/documentation/src/main/docbook/devguide/en-US/extras/flush_and_clear_session.java_method#1#12
/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/stackoverflow_filtered/5660519_0.java_method#1#13,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/spring-framework-3.0.5/spring-framework-3.0.5.RELEASE/projects/org.springframework.web.servlet/src/main/java/org/springframework/web/servlet/mvc/annotation/AnnotationMethodHandlerAdapter.java_getModelAndView#536#593,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/spring-framework-3.0.5/spring-framework-3.0.5.RELEASE/projects/org.springframework.web.servlet/src/main/java/org/springframework/web/servlet/mvc/annotation/AnnotationMethodHandlerExceptionResolver.java_getModelAndView#223#254
/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/stackoverflow_filtered/18936791_0.java_method#1#12,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/netbeans-6.9.1-201007282301/dlight.util/src/org/netbeans/modules/dlight/util/DLightExecutorService.java_newThread#74#85
/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/stackoverflow_filtered/20913543_1.java_method#1#15,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/spring-framework-3.0.5/spring-framework-3.0.5.RELEASE/projects/org.springframework.beans/src/main/java/org/springframework/beans/factory/support/AutowireUtils.java_sortFactoryMethods#30#43
/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/stackoverflow_filtered/18137301_0.java_method#1#16,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/antlr4-4.0/tool/test/org/antlr/v4/test/TestPerformance.java_syntaxError#558#570
/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/stackoverflow_filtered/249149_0.java_method#1#11,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/spring-framework-3.0.5/spring-framework-3.0.5.RELEASE/projects/org.springframework.jdbc/src/main/java/org/springframework/jdbc/support/JdbcUtils.java_closeResultSet#44#54,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/spring-framework-3.0.5/spring-framework-3.0.5.RELEASE/projects/org.springframework.jdbc/src/main/java/org/springframework/jdbc/support/JdbcUtils.java_closeConnection#22#32,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/spring-framework-3.0.5/spring-framework-3.0.5.RELEASE/projects/org.springframework.transaction/src/main/java/org/springframework/jca/cci/core/CciTemplate.java_closeResultSet#193#203
/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/stackoverflow_filtered/5713930_0.java_method#1#16,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/hibernate-release-4/hibernate-release-4.2.2.Final/project/documentation/src/main/docbook/devguide/en-US/extras/using_scroll.java_method#1#16
/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/stackoverflow_filtered/16207578_0.java_method#1#10,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/eclipse_SDK/eclipse_SDK-4.3/src/src/javax/servlet/http/HttpServlet.java_doPut#61#70,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/eclipse_SDK/eclipse_SDK-4.3/src/src/javax/servlet/http/HttpServlet.java_doPost#51#60,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/eclipse_SDK/eclipse_SDK-4.3/src/src/javax/servlet/http/HttpServlet.java_doDelete#71#81,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/apache-tomcat-7.0.2/apache-tomcat-7.0.2-src/java/javax/servlet/http/HttpServlet.java_doPut#61#70,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/apache-tomcat-7.0.2/apache-tomcat-7.0.2-src/java/javax/servlet/http/HttpServlet.java_doPost#51#60,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/apache-tomcat-7.0.2/apache-tomcat-7.0.2-src/java/javax/servlet/http/HttpServlet.java_doDelete#71#81,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/eclipse_SDK/eclipse_SDK-4.3/src/src/javax/servlet/http/HttpServlet.java_doGet#32#41,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/apache-tomcat-7.0.2/apache-tomcat-7.0.2-src/java/javax/servlet/http/HttpServlet.java_doGet#31#40
/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/stackoverflow_filtered/21777900_0.java_method#1#12,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/hibernate-release-4/hibernate-release-4.2.2.Final/project/documentation/src/main/docbook/devguide/en-US/extras/flush_and_clear_session.java_method#1#12
/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/stackoverflow_filtered/21734562_0.java_method#1#70,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/apache-tomcat-7.0.2/apache-tomcat-7.0.2-src/java/org/apache/catalina/authenticator/BasicAuthenticator.java_authenticate#22#87
/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/stackoverflow_filtered/598007_0.java_method#1#13,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/eclipse_SDK/eclipse_SDK-4.3/src/src/org/eclipse/jface/dialogs/ProgressMonitorDialog.java_run#252#264
/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/stackoverflow_filtered/801987_0.java_method#1#18,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/hadoop-1/hadoop-1.0.0/src/core/org/apache/hadoop/util/StringUtils.java_humanReadableInt#41#57
/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/stackoverflow_filtered/2752455_0.java_method#1#23,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/Compiere_330_Source/release_330/base/src/org/compiere/process/RegisterSystem.java_doIt#22#118
/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/stackoverflow_filtered/968656_1.java_method#1#11,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/eclipse_SDK/eclipse_SDK-4.3/src/src/org/eclipse/jdt/internal/ui/wizards/dialogfields/DialogField.java_postSetFocusOnDialogField#36#46,/home/denis/programming/scripts-siamese/../siamese-optmization/Siamese/my_index/qualitas_corpus_clean/eclipse_SDK/eclipse_SDK-4.3/src/src/org/eclipse/jdt/internal/junit/wizards/MethodStubsSelectionButtonGroup.java_postSetFocusOnDialogField#207#217
